ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,fecha_despegue,hora_despegue
34640E,2024-12-03 11:27:38.382,2024-12-03 11:28:02.871,24.489,High vortex aircraft,2024-12-03,11
34640E,2024-12-04 11:43:22.023,2024-12-04 11:44:31.681,69.658,High vortex aircraft,2024-12-04,11
34640E,2024-12-05 12:43:51.749,2024-12-05 12:44:21.634,29.885,High vortex aircraft,2024-12-05,12
34640E,2024-12-06 16:06:09.046,2024-12-06 16:06:31.613,22.567,High vortex aircraft,2024-12-06,16
34640E,2024-12-07 23:11:59.670,2024-12-07 23:12:28.766,29.096,High vortex aircraft,2024-12-07,23
3CCB20,2024-12-06 12:04:58.109,2024-12-06 12:05:29.633,31.524,High vortex aircraft,2024-12-06,12
4BB20B,2024-12-06 17:03:13.408,2024-12-06 17:04:04.533,51.125,High vortex aircraft,2024-12-06,17
781D9C,2024-12-06 09:26:19.937,2024-12-06 09:42:06.808,946.871,High vortex aircraft,2024-12-06,9
020105,2024-12-02 12:21:34.066,2024-12-02 12:22:14.227,40.161,High vortex aircraft,2024-12-02,12
0A0074,2024-12-01 13:06:41.427,2024-12-01 13:07:26.357,44.93,High vortex aircraft,2024-12-01,13
3964F0,2024-12-04 16:24:23.141,2024-12-04 16:25:02.381,39.24,High vortex aircraft,2024-12-04,16
47880F,2024-12-01 12:05:21.096,2024-12-01 12:05:44.991,23.895,High vortex aircraft,2024-12-01,12
48C2A4,2024-12-07 19:39:08.075,2024-12-07 19:59:11.897,1203.822,High vortex aircraft,2024-12-07,19
896441,2024-12-05 05:06:51.402,2024-12-05 05:22:27.927,936.525,High vortex aircraft,2024-12-05,5
343545,2024-12-02 17:48:02.587,2024-12-02 17:48:27.196,24.609,High vortex aircraft,2024-12-02,17
343545,2024-12-04 14:09:17.452,2024-12-04 14:09:41.990,24.538,High vortex aircraft,2024-12-04,14
440CAF,2024-12-03 07:00:01.553,2024-12-03 07:00:22.931,21.378,Heavy (larger than 136000 kg),2024-12-03,7
440CAF,2024-12-04 06:49:00.858,2024-12-04 07:05:15.936,975.078,High vortex aircraft,2024-12-04,7
440CAF,2024-12-05 07:03:52.916,2024-12-05 07:04:18.263,25.347,High vortex aircraft,2024-12-05,7
4CA7B4,2024-12-01 08:18:59.102,2024-12-01 08:19:22.234,23.132,Heavy (larger than 136000 kg),2024-12-01,8
4CA7B4,2024-12-01 13:01:33.555,2024-12-01 13:09:36.971,483.416,Rotorcraft,2024-12-01,13
4CA7B4,2024-12-02 13:44:45.035,2024-12-02 14:02:48.561,1083.526,High vortex aircraft,2024-12-02,14
4CA935,2024-12-05 19:50:53.344,2024-12-05 19:57:58.072,424.728,High vortex aircraft,2024-12-05,19
4CA935,2024-12-07 11:20:19.670,2024-12-07 11:21:02.465,42.795,High vortex aircraft,2024-12-07,11
3415CE,2024-12-01 07:20:36.304,2024-12-01 07:26:21.057,344.753,High vortex aircraft,2024-12-01,7
3415CE,2024-12-01 11:19:34.447,2024-12-01 11:20:05.464,31.017,High vortex aircraft,2024-12-01,11
3415CE,2024-12-01 15:40:53.176,2024-12-01 15:49:32.943,519.767,Heavy (larger than 136000 kg),2024-12-01,15
3415CE,2024-12-03 06:43:42.859,2024-12-03 06:56:39.347,776.488,High vortex aircraft,2024-12-03,6
3415CE,2024-12-03 11:29:51.803,2024-12-03 11:30:27.924,36.121,High vortex aircraft,2024-12-03,11
3415CE,2024-12-03 15:16:33.489,2024-12-03 15:16:53.091,19.602,High vortex aircraft,2024-12-03,15
3415CE,2024-12-03 19:01:20.763,2024-12-03 19:08:23.960,423.197,High vortex aircraft,2024-12-03,19
3415CE,2024-12-04 09:07:45.658,2024-12-04 09:15:41.706,476.048,High vortex aircraft,2024-12-04,9
3415CE,2024-12-05 08:08:35.626,2024-12-05 08:09:04.534,28.908,High vortex aircraft,2024-12-05,8
3415CE,2024-12-05 16:03:31.530,2024-12-05 16:12:22.914,531.384,Heavy (larger than 136000 kg),2024-12-05,16
3415CE,2024-12-05 20:52:37.892,2024-12-05 20:52:59.260,21.368,High vortex aircraft,2024-12-05,20
3415CE,2024-12-06 08:38:28.643,2024-12-06 08:38:53.117,24.474,High vortex aircraft,2024-12-06,8
3415CE,2024-12-06 15:26:55.227,2024-12-06 15:27:22.289,27.062,High vortex aircraft,2024-12-06,15
3415CE,2024-12-07 08:12:00.167,2024-12-07 08:12:16.192,16.025,High vortex aircraft,2024-12-07,8
3415CE,2024-12-07 14:07:00.100,2024-12-07 14:07:25.138,25.038,High vortex aircraft,2024-12-07,14
3415CE,2024-12-07 18:52:19.788,2024-12-07 18:52:50.137,30.349,High vortex aircraft,2024-12-07,18
347255,2024-12-02 08:15:52.164,2024-12-02 08:19:39.724,227.56,High vortex aircraft,2024-12-02,8
347255,2024-12-03 09:13:25.888,2024-12-03 09:13:47.084,21.196,High vortex aircraft,2024-12-03,9
4079F7,2024-12-02 08:55:11.135,2024-12-02 10:08:07.090,4375.955,High vortex aircraft,2024-12-02,10
896464,2024-12-05 17:58:35.024,2024-12-05 20:27:55.417,8960.393,High vortex aircraft,2024-12-05,20
AA6C50,2024-12-01 10:33:29.168,2024-12-01 10:33:48.339,19.171,High vortex aircraft,2024-12-01,10
AA6C50,2024-12-02 10:12:21.596,2024-12-02 10:28:17.826,956.23,High vortex aircraft,2024-12-02,10
AAC6F5,2024-12-01 15:00:19.851,2024-12-01 15:00:58.927,39.076,High vortex aircraft,2024-12-01,15
AAC6F5,2024-12-02 15:39:23.132,2024-12-02 15:41:50.170,147.038,High vortex aircraft,2024-12-02,15
AAC6F5,2024-12-06 14:57:47.359,2024-12-06 14:58:20.359,33.0,High vortex aircraft,2024-12-06,14
AAC6F5,2024-12-07 16:18:37.943,2024-12-07 16:28:24.819,586.876,High vortex aircraft,2024-12-07,16
34628D,2024-12-01 16:13:35.403,2024-12-01 16:13:56.107,20.704,High vortex aircraft,2024-12-01,16
34628D,2024-12-02 16:45:50.331,2024-12-02 16:47:46.668,116.337,High vortex aircraft,2024-12-02,16
34628D,2024-12-03 15:48:57.568,2024-12-03 15:53:05.536,247.968,High vortex aircraft,2024-12-03,15
34628D,2024-12-04 16:17:44.297,2024-12-04 16:19:13.713,89.416,High vortex aircraft,2024-12-04,16
34628D,2024-12-05 16:20:51.348,2024-12-05 16:21:22.375,31.027,High vortex aircraft,2024-12-05,16
34628D,2024-12-06 23:16:53.513,2024-12-06 23:17:21.197,27.684,High vortex aircraft,2024-12-06,23
3463DA,2024-12-03 20:55:45.012,2024-12-03 20:56:12.999,27.987,High vortex aircraft,2024-12-03,20
4CA740,2024-12-05 21:23:43.345,2024-12-05 21:24:06.087,22.742,High vortex aircraft,2024-12-05,21
4CA84D,2024-12-02 18:31:06.113,2024-12-02 18:41:26.262,620.149,Heavy (larger than 136000 kg),2024-12-02,18
4CA84D,2024-12-04 07:02:54.083,2024-12-04 07:03:23.421,29.338,High vortex aircraft,2024-12-04,7
4CA84D,2024-12-04 16:53:26.208,2024-12-04 16:53:53.107,26.899,High vortex aircraft,2024-12-04,16
4CA84D,2024-12-05 07:11:08.215,2024-12-05 07:11:31.983,23.768,High vortex aircraft,2024-12-05,7
4CA84D,2024-12-05 11:51:16.070,2024-12-05 11:51:38.350,22.28,High vortex aircraft,2024-12-05,11
4CA84D,2024-12-05 18:52:56.241,2024-12-05 18:53:32.798,36.557,Rotorcraft,2024-12-05,18
738054,2024-12-03 11:34:34.546,2024-12-03 11:34:56.520,21.974,High vortex aircraft,2024-12-03,11
781FF7,2024-12-07 20:12:54.552,2024-12-07 20:31:28.476,1113.924,High vortex aircraft,2024-12-07,20
344498,2024-12-01 06:27:16.891,2024-12-01 06:32:50.117,333.226,High vortex aircraft,2024-12-01,6
344498,2024-12-01 10:37:49.499,2024-12-01 10:38:19.632,30.133,High vortex aircraft,2024-12-01,10
344498,2024-12-01 15:10:20.619,2024-12-01 15:17:50.458,449.839,High vortex aircraft,2024-12-01,15
344498,2024-12-02 05:47:11.130,2024-12-02 05:48:51.301,100.171,High vortex aircraft,2024-12-02,5
344498,2024-12-02 12:55:12.905,2024-12-02 12:55:44.866,31.961,High vortex aircraft,2024-12-02,12
344498,2024-12-02 19:44:32.365,2024-12-02 19:44:55.779,23.414,High vortex aircraft,2024-12-02,19
344498,2024-12-03 11:42:55.016,2024-12-03 11:43:19.858,24.842,Heavy (larger than 136000 kg),2024-12-03,11
344498,2024-12-03 19:39:42.714,2024-12-03 19:40:21.056,38.342,High vortex aircraft,2024-12-03,19
344498,2024-12-04 11:30:52.407,2024-12-04 11:31:12.175,19.768,High vortex aircraft,2024-12-04,11
344498,2024-12-04 19:01:15.916,2024-12-04 19:06:38.748,322.832,High vortex aircraft,2024-12-04,19
344498,2024-12-05 10:11:09.774,2024-12-05 10:11:39.527,29.753,High vortex aircraft,2024-12-05,10
344498,2024-12-05 17:45:52.409,2024-12-05 17:46:15.881,23.472,High vortex aircraft,2024-12-05,17
344498,2024-12-06 05:33:39.001,2024-12-06 05:34:03.738,24.737,High vortex aircraft,2024-12-06,5
344498,2024-12-06 12:37:25.445,2024-12-06 12:37:53.434,27.989,High vortex aircraft,2024-12-06,12
344498,2024-12-06 19:45:57.520,2024-12-06 19:46:19.375,21.855,Heavy (larger than 136000 kg),2024-12-06,19
344498,2024-12-07 11:11:40.445,2024-12-07 11:12:12.411,31.966,High vortex aircraft,2024-12-07,11
344498,2024-12-07 16:45:16.094,2024-12-07 16:45:54.189,38.095,High vortex aircraft,2024-12-07,16
347553,2024-12-01 10:59:00.754,2024-12-01 11:01:55.030,174.276,High vortex aircraft,2024-12-01,11
347553,2024-12-02 06:13:04.080,2024-12-02 06:21:37.800,513.72,High vortex aircraft,2024-12-02,6
347553,2024-12-02 11:26:47.163,2024-12-02 11:28:12.220,85.057,High vortex aircraft,2024-12-02,11
347553,2024-12-02 19:13:11.803,2024-12-02 19:17:14.929,243.126,High vortex aircraft,2024-12-02,19
347553,2024-12-03 11:48:16.516,2024-12-03 11:48:37.092,20.576,High vortex aircraft,2024-12-03,11
347553,2024-12-03 16:36:46.403,2024-12-03 16:47:48.602,662.199,High vortex aircraft,2024-12-03,16
347553,2024-12-03 21:06:31.046,2024-12-03 21:06:50.758,19.712,High vortex aircraft,2024-12-03,21
347553,2024-12-04 17:59:42.515,2024-12-04 18:00:05.712,23.197,High vortex aircraft,2024-12-04,18
347553,2024-12-05 07:15:18.844,2024-12-05 07:22:31.017,432.173,High vortex aircraft,2024-12-05,7
347553,2024-12-05 15:40:07.139,2024-12-05 15:40:31.191,24.052,High vortex aircraft,2024-12-05,15
347553,2024-12-05 23:22:53.850,2024-12-05 23:23:20.686,26.836,High vortex aircraft,2024-12-05,23
347553,2024-12-06 07:07:05.477,2024-12-06 07:07:29.173,23.696,High vortex aircraft,2024-12-06,7
347553,2024-12-06 15:30:38.818,2024-12-06 15:31:02.137,23.319,High vortex aircraft,2024-12-06,15
347553,2024-12-07 07:06:37.322,2024-12-07 07:07:09.632,32.31,High vortex aircraft,2024-12-07,7
347553,2024-12-07 12:13:29.043,2024-12-07 12:19:42.234,373.191,High vortex aircraft,2024-12-07,12
347553,2024-12-07 17:57:58.886,2024-12-07 17:58:26.039,27.153,High vortex aircraft,2024-12-07,17
347614,2024-12-01 20:13:13.914,2024-12-02 07:21:40.015,40106.101,Rotorcraft,2024-12-02,7
3E4601,2024-12-06 22:41:48.594,2024-12-06 22:42:23.857,35.263,High vortex aircraft,2024-12-06,22
4D2273,2024-12-01 18:21:51.993,2024-12-01 18:37:30.751,938.758,High vortex aircraft,2024-12-01,18
738051,2024-12-01 11:40:24.722,2024-12-01 11:42:22.386,117.664,High vortex aircraft,2024-12-01,11
738051,2024-12-04 11:35:19.498,2024-12-04 11:35:39.792,20.294,High vortex aircraft,2024-12-04,11
738051,2024-12-05 12:13:16.597,2024-12-05 12:13:41.770,25.173,Heavy (larger than 136000 kg),2024-12-05,12
34740F,2024-12-01 14:51:25.446,2024-12-01 14:52:02.523,37.077,High vortex aircraft,2024-12-01,14
34740F,2024-12-02 14:35:31.390,2024-12-02 14:37:08.258,96.868,High vortex aircraft,2024-12-02,14
34740F,2024-12-02 23:00:54.869,2024-12-02 23:01:30.650,35.781,High vortex aircraft,2024-12-02,23
34740F,2024-12-04 15:08:03.870,2024-12-04 15:08:40.945,37.075,High vortex aircraft,2024-12-04,15
34740F,2024-12-06 15:10:35.129,2024-12-06 15:11:14.490,39.361,High vortex aircraft,2024-12-06,15
34740F,2024-12-07 16:46:54.266,2024-12-07 16:47:32.208,37.942,High vortex aircraft,2024-12-07,16
484556,2024-12-05 05:26:41.248,2024-12-05 05:27:05.902,24.654,High vortex aircraft,2024-12-05,5
484556,2024-12-06 15:57:38.030,2024-12-06 16:06:11.340,513.31,High vortex aircraft,2024-12-06,16
710415,2024-12-01 14:45:11.739,2024-12-01 14:55:59.524,647.785,High vortex aircraft,2024-12-01,14
0A008F,2024-12-03 11:50:11.929,2024-12-03 11:54:03.832,231.903,High vortex aircraft,2024-12-03,11
3C64AF,2024-12-04 06:08:34.876,2024-12-04 06:08:55.932,21.056,High vortex aircraft,2024-12-04,6
4CA9AA,2024-12-04 18:16:15.327,2024-12-04 18:26:48.134,632.807,High vortex aircraft,2024-12-04,18
4CA9AA,2024-12-05 04:55:05.952,2024-12-05 05:10:12.155,906.203,High vortex aircraft,2024-12-05,5
4CA9AA,2024-12-05 19:47:15.892,2024-12-05 20:00:17.890,781.998,High vortex aircraft,2024-12-05,20
4CADAC,2024-12-06 17:01:24.582,2024-12-06 17:11:44.817,620.235,Heavy (larger than 136000 kg),2024-12-06,17
AAF828,2024-12-02 09:55:44.542,2024-12-02 09:56:21.074,36.532,High vortex aircraft,2024-12-02,9
AAF828,2024-12-03 09:47:07.529,2024-12-03 09:56:06.837,539.308,High vortex aircraft,2024-12-03,9
AAF828,2024-12-04 09:45:40.821,2024-12-04 09:55:42.708,601.887,Heavy (larger than 136000 kg),2024-12-04,9
C0583F,2024-12-04 10:43:07.529,2024-12-04 13:07:02.081,8634.552,High vortex aircraft,2024-12-04,13
345299,2024-12-01 11:09:01.971,2024-12-03 02:26:09.154,141427.183,High vortex aircraft,2024-12-03,2
345299,2024-12-03 14:56:38.051,2024-12-03 14:57:15.512,37.461,High vortex aircraft,2024-12-03,14
345299,2024-12-05 15:21:12.442,2024-12-05 15:21:47.064,34.622,High vortex aircraft,2024-12-05,15
345299,2024-12-06 14:30:22.255,2024-12-06 14:42:48.924,746.669,High vortex aircraft,2024-12-06,14
345299,2024-12-07 15:06:44.258,2024-12-07 15:07:23.914,39.656,High vortex aircraft,2024-12-07,15
440DA1,2024-12-05 08:25:25.164,2024-12-05 08:25:57.059,31.895,High vortex aircraft,2024-12-05,8
471FA2,2024-12-07 20:11:31.604,2024-12-07 20:12:00.085,28.481,High vortex aircraft,2024-12-07,20
495066,2024-12-01 15:14:18.517,2024-12-01 15:14:44.733,26.216,High vortex aircraft,2024-12-01,15
495066,2024-12-02 16:15:14.480,2024-12-02 16:29:16.033,841.553,High vortex aircraft,2024-12-02,16
495066,2024-12-04 17:56:31.799,2024-12-04 17:57:05.051,33.252,High vortex aircraft,2024-12-04,17
495066,2024-12-06 14:59:40.924,2024-12-06 15:00:05.192,24.268,High vortex aircraft,2024-12-06,15
495066,2024-12-07 15:39:26.931,2024-12-07 15:41:38.612,131.681,High vortex aircraft,2024-12-07,15
710130,2024-12-07 14:39:11.987,2024-12-07 14:57:08.401,1076.414,High vortex aircraft,2024-12-07,14
896534,2024-12-02 20:55:25.974,2024-12-02 21:01:09.057,343.083,Heavy (larger than 136000 kg),2024-12-02,21
3C6675,2024-12-04 13:07:44.738,2024-12-04 13:18:25.668,640.93,High vortex aircraft,2024-12-04,13
407462,2024-12-03 13:33:36.817,2024-12-03 13:33:58.265,21.448,High vortex aircraft,2024-12-03,13
440B5F,2024-12-06 07:08:17.297,2024-12-06 07:08:50.791,33.494,High vortex aircraft,2024-12-06,7
44CE73,2024-12-04 05:27:39.360,2024-12-04 05:28:24.860,45.5,Rotorcraft,2024-12-04,5
49514B,2024-12-05 14:13:04.421,2024-12-05 14:22:13.942,549.521,High vortex aircraft,2024-12-05,14
4CA801,2024-12-03 08:37:54.147,2024-12-03 08:38:18.690,24.543,High vortex aircraft,2024-12-03,8
A13687,2024-12-03 20:14:03.888,2024-12-03 20:26:22.715,738.827,High vortex aircraft,2024-12-03,20
394C12,2024-12-01 11:46:15.024,2024-12-01 12:00:12.100,837.076,High vortex aircraft,2024-12-01,12
394C12,2024-12-05 05:16:57.886,2024-12-05 05:17:16.550,18.664,High vortex aircraft,2024-12-05,5
394C12,2024-12-06 05:19:01.627,2024-12-06 05:19:25.542,23.915,High vortex aircraft,2024-12-06,5
407FCA,2024-12-05 12:17:28.284,2024-12-05 12:17:50.102,21.818,High vortex aircraft,2024-12-05,12
4CADC4,2024-12-02 19:56:58.423,2024-12-02 19:57:56.568,58.145,High vortex aircraft,2024-12-02,19
347281,2024-12-03 13:41:49.123,2024-12-03 13:42:14.937,25.814,High vortex aircraft,2024-12-03,13
347281,2024-12-04 14:17:13.790,2024-12-04 14:17:39.719,25.929,High vortex aircraft,2024-12-04,14
AAC33E,2024-12-01 00:38:08.329,2024-12-01 00:39:48.750,100.421,Heavy (larger than 136000 kg),2024-12-01,0
AAC33E,2024-12-03 00:07:40.486,2024-12-03 00:11:12.294,211.808,High vortex aircraft,2024-12-03,0
AAC33E,2024-12-03 23:42:34.128,2024-12-03 23:51:19.791,525.663,High vortex aircraft,2024-12-03,23
AAC33E,2024-12-05 07:58:00.556,2024-12-05 08:00:30.792,150.236,High vortex aircraft,2024-12-05,8
AAC33E,2024-12-06 07:40:12.105,2024-12-06 07:47:35.775,443.67,High vortex aircraft,2024-12-06,7
3434CE,2024-12-02 15:52:13.579,2024-12-02 16:05:53.405,819.826,High vortex aircraft,2024-12-02,16
3434CE,2024-12-04 07:40:31.322,2024-12-04 07:40:46.509,15.187,High vortex aircraft,2024-12-04,7
346419,2024-12-01 11:03:50.342,2024-12-01 11:04:19.407,29.065,High vortex aircraft,2024-12-01,11
346419,2024-12-02 23:14:08.185,2024-12-02 23:14:36.811,28.626,High vortex aircraft,2024-12-02,23
346419,2024-12-04 08:11:42.605,2024-12-04 08:12:05.659,23.054,High vortex aircraft,2024-12-04,8
3C6670,2024-12-01 18:00:40.898,2024-12-01 18:01:43.020,62.122,High vortex aircraft,2024-12-01,18
3C6670,2024-12-05 11:40:03.347,2024-12-05 11:40:23.538,20.191,High vortex aircraft,2024-12-05,11
AB1BF0,2024-12-04 12:23:54.715,2024-12-04 12:24:32.757,38.042,High vortex aircraft,2024-12-04,12
345615,2024-12-01 07:24:43.683,2024-12-01 07:25:15.340,31.657,Heavy (larger than 136000 kg),2024-12-01,7
345615,2024-12-01 11:42:56.180,2024-12-01 11:43:17.055,20.875,High vortex aircraft,2024-12-01,11
345615,2024-12-01 15:37:33.571,2024-12-01 15:38:05.404,31.833,High vortex aircraft,2024-12-01,15
345615,2024-12-01 19:40:47.863,2024-12-02 06:20:17.375,38369.512,High vortex aircraft,2024-12-02,6
345615,2024-12-02 08:07:53.496,2024-12-02 08:08:24.308,30.812,High vortex aircraft,2024-12-02,8
345615,2024-12-02 15:13:28.886,2024-12-02 15:14:00.261,31.375,High vortex aircraft,2024-12-02,15
345615,2024-12-02 18:55:59.730,2024-12-02 18:57:30.146,90.416,High vortex aircraft,2024-12-02,18
345615,2024-12-03 06:50:26.868,2024-12-03 06:53:04.413,157.545,Heavy (larger than 136000 kg),2024-12-03,6
345615,2024-12-03 11:22:56.300,2024-12-03 11:23:20.611,24.311,High vortex aircraft,2024-12-03,11
345615,2024-12-03 14:58:31.408,2024-12-03 14:59:07.285,35.877,High vortex aircraft,2024-12-03,14
345615,2024-12-03 18:43:33.282,2024-12-03 18:53:29.919,596.637,High vortex aircraft,2024-12-03,18
345615,2024-12-04 07:06:22.943,2024-12-04 07:06:24.576,1.633,High vortex aircraft,2024-12-04,7
345615,2024-12-04 07:07:27.293,2024-12-04 07:13:33.627,366.334,High vortex aircraft,2024-12-04,7
345615,2024-12-04 07:17:25.609,2024-12-04 07:17:48.720,23.111,High vortex aircraft,2024-12-04,7
345615,2024-12-04 10:54:42.367,2024-12-04 10:55:14.371,32.004,High vortex aircraft,2024-12-04,10
345615,2024-12-04 15:13:50.165,2024-12-04 15:20:30.972,400.807,Heavy (larger than 136000 kg),2024-12-04,15
345615,2024-12-04 15:24:38.175,2024-12-04 15:25:08.618,30.443,High vortex aircraft,2024-12-04,15
345615,2024-12-04 21:57:27.410,2024-12-04 21:57:28.021,0.611,High vortex aircraft,2024-12-04,21
345615,2024-12-04 22:02:41.671,2024-12-04 22:03:14.331,32.66,Heavy (larger than 136000 kg),2024-12-04,22
345615,2024-12-05 19:00:49.836,2024-12-05 19:01:20.958,31.122,High vortex aircraft,2024-12-05,19
345615,2024-12-07 11:59:48.667,2024-12-07 12:09:25.064,576.397,High vortex aircraft,2024-12-07,12
345615,2024-12-07 18:45:09.926,2024-12-07 18:54:41.743,571.817,High vortex aircraft,2024-12-07,18
347257,2024-12-02 08:53:21.037,2024-12-02 09:06:58.577,817.54,High vortex aircraft,2024-12-02,9
347257,2024-12-02 12:53:10.587,2024-12-02 13:03:26.718,616.131,High vortex aircraft,2024-12-02,13
347257,2024-12-06 09:57:05.588,2024-12-06 10:07:28.932,623.344,High vortex aircraft,2024-12-06,10
4D241A,2024-12-01 18:18:40.571,2024-12-01 18:31:01.030,740.459,High vortex aircraft,2024-12-01,18
500205,2024-12-07 14:21:37.412,2024-12-07 14:37:15.848,938.436,High vortex aircraft,2024-12-07,14
A41CF8,2024-12-02 21:58:07.133,2024-12-02 21:58:28.434,21.301,High vortex aircraft,2024-12-02,21
495145,2024-12-02 11:50:03.176,2024-12-02 11:59:38.898,575.722,High vortex aircraft,2024-12-02,11
451DAD,2024-12-02 05:49:49.408,2024-12-02 05:50:11.156,21.748,High vortex aircraft,2024-12-02,5
4D2536,2024-12-04 09:49:11.230,2024-12-04 09:50:18.231,67.001,High vortex aircraft,2024-12-04,9
34324F,2024-12-01 10:57:05.675,2024-12-01 10:58:49.187,103.512,High vortex aircraft,2024-12-01,10
34324F,2024-12-01 15:31:39.234,2024-12-01 15:32:05.059,25.825,High vortex aircraft,2024-12-01,15
34324F,2024-12-01 18:41:06.898,2024-12-01 18:49:02.255,475.357,High vortex aircraft,2024-12-01,18
34324F,2024-12-02 15:39:48.207,2024-12-02 15:40:18.432,30.225,High vortex aircraft,2024-12-02,15
34324F,2024-12-03 08:09:51.559,2024-12-03 08:10:14.387,22.828,High vortex aircraft,2024-12-03,8
34324F,2024-12-03 16:25:06.892,2024-12-03 16:33:04.391,477.499,High vortex aircraft,2024-12-03,16
34324F,2024-12-04 07:59:13.493,2024-12-04 08:07:29.901,496.408,High vortex aircraft,2024-12-04,8
34324F,2024-12-04 16:13:41.260,2024-12-04 16:36:27.112,1365.852,High vortex aircraft,2024-12-04,16
34324F,2024-12-05 06:47:49.403,2024-12-05 06:48:10.645,21.242,High vortex aircraft,2024-12-05,6
34324F,2024-12-05 11:02:28.854,2024-12-05 11:02:59.333,30.479,High vortex aircraft,2024-12-05,11
34324F,2024-12-05 15:19:49.406,2024-12-05 15:20:16.628,27.222,High vortex aircraft,2024-12-05,15
34324F,2024-12-05 18:50:54.197,2024-12-05 19:00:05.084,550.887,High vortex aircraft,2024-12-05,19
34324F,2024-12-06 06:35:15.215,2024-12-06 06:46:47.561,692.346,High vortex aircraft,2024-12-06,6
34324F,2024-12-06 15:03:24.681,2024-12-06 15:04:01.064,36.383,High vortex aircraft,2024-12-06,15
34324F,2024-12-07 08:25:06.520,2024-12-07 08:26:19.906,73.386,High vortex aircraft,2024-12-07,8
34324F,2024-12-07 15:08:55.007,2024-12-07 15:14:02.453,307.446,High vortex aircraft,2024-12-07,15
34324F,2024-12-07 19:01:51.055,2024-12-07 19:17:28.960,937.905,High vortex aircraft,2024-12-07,19
345597,2024-12-01 08:21:48.151,2024-12-01 08:22:13.516,25.365,Heavy (larger than 136000 kg),2024-12-01,8
